order_id,customer_id,order_datetime,shipping_city,payment_method,promo_code,courier,promised_delivery_date,delivered_at,order_status,shipping_fee
ORD0000779,C000584,04/02/2024 06:05,Faisalabad,COD,WELCOME15,SwiftShip,08/02/2024,06/02/2024 15:56,DLVD,Rs. 0
ORD0000780,C000814,04/02/2024 06:20,Lahore,CC,NONE,SwiftShip,07/02/2024,06/02/2024 14:30,DLVD,Rs. 0
ORD0000781,C000798,04/02/2024 07:10,Karachi,COD,NONE,SwiftShip,07/02/2024,07/02/2024 17:25,DLVD,Rs. 0
ORD0000782,C000819,04/02/2024 11:39,Bahawalpur,WALLET,NONE,PakRider,10/02/2024,11/02/2024 10:40,DLVD,Rs. 0
ORD0000783,C000574,04/02/2024 12:41,Karachi,WALLET,NONE,SwiftShip,07/02/2024,05/02/2024 11:10,DLVD,Rs. 150
ORD0000784,C000324,04/02/2024 14:06,Rawalpindi,CC,NONE,RapidRoute,07/02/2024,07/02/2024 19:24,DLVD,Rs. 0
ORD0000785,C000809,04/02/2024 14:38,Lahore,COD,WELCOME15,CityExpress,07/02/2024,06/02/2024 19:45,DLVD,Rs. 0
ORD0000786,C000813,04/02/2024 15:06,Sialkot,COD,NONE,CityExpress,08/02/2024,,RTO,Rs. 0
ORD0000787,C000745,04/02/2024 15:51,Faisalabad,COD,WELCOME15,PakRider,08/02/2024,,RTO,Rs. 180
ORD0000788,C000478,04/02/2024 16:13,Sargodha,COD,NONE,PakRider,10/02/2024,08/02/2024 19:37,DLVD,Rs. 0
ORD0000789,C000800,04/02/2024 16:55,Faisalabad,Cash on Delivery,FREESHIP,PakRider,08/02/2024,07/02/2024 11:15,DLVD,Rs. 0
ORD0000790,C000806,04/02/2024 17:02,Lahore,CC,NONE,PakRider,07/02/2024,06/02/2024 14:23,DLVD,Rs. 0
ORD0000791,C000764,04/02/2024 17:13,Sialkot,CC,WELCOME15,SwiftShip,08/02/2024,07/02/2024 16:56,DLVD,Rs. 180
ORD0000792,C000496,04/02/2024 17:14,Rawalpindi,COD,NONE,SwiftShip,07/02/2024,08/02/2024 15:04,DLVD,Rs. 150
ORD0000793,C000170,04/02/2024 17:29,Quetta,Cash on Delivery,NONE,RapidRoute,10/02/2024,10/02/2024 17:28,DLVD,Rs. 220
ORD0000794,C000823,04/02/2024 17:44,Karachi,WALLET,NONE,PakRider,07/02/2024,08/02/2024 19:06,DLVD,Rs. 0
ORD0000795,C000439,04/02/2024 19:55,Islamabad,COD,NONE,SwiftShip,07/02/2024,07/02/2024 17:08,DLVD,Rs. 150
ORD0000796,C000824,04/02/2024 20:31,Sialkot,COD,NONE,RapidRoute,08/02/2024,,CNCL,Rs. 0
ORD0000797,C000774,04/02/2024 20:42,Hyderabad,COD,NONE,SwiftShip,08/02/2024,,CNCL,Rs. 0
ORD0000798,C000811,04/02/2024 21:00,Faisalabad ,Cash on Delivery,NONE,PakRider,08/02/2024,07/02/2024 12:42,DLVD,Rs. 180
ORD0000799,C000807,04/02/2024 21:29,Karachi,COD,NONE,SwiftShip,07/02/2024,05/02/2024 19:04,DLVD,Rs. 0
ORD0000800,C000808,04/02/2024 21:34,Rawalpindi,CC,WELCOME15,CityExpress,07/02/2024,06/02/2024 15:29,DLVD,Rs. 0
ORD0000801,C000802,04/02/2024 22:26,Islamabad,COD,NONE,PakRider,07/02/2024,07/02/2024 11:48,DLVD,Rs. 150
ORD0000802,C000816,04/02/2024 22:44,Lahore,Cash on Delivery,NONE,SwiftShip,07/02/2024,06/02/2024 18:20,DLVD,Rs. 0
ORD0000803,C000384,04/02/2024 22:53,Sukkur,COD,WELCOME15,SwiftShip,10/02/2024,08/02/2024 12:30,DLVD,Rs. 0
ORD0000804,C000479,04/02/2024 22:54,Lahore,COD,NONE,CityExpress,07/02/2024,06/02/2024 12:27,DLVD,Rs. 150
ORD0000805,C000643,05/02/2024 02:23,Karachi,WALLET,NONE,PakRider,08/02/2024,08/02/2024 10:18,DLVD,Rs. 0
ORD0000806,C000839,05/02/2024 07:02,Sargodha,Cash on Delivery,NONE,RapidRoute,11/02/2024,,RTO,Rs. 0
ORD0000807,C000499,05/02/2024 10:05,Karachi,COD,WELCOME15,SwiftShip,08/02/2024,,RTO,Rs. 0
ORD0000808,C000780,05/02/2024 11:05,Lahore,WALLET,NONE,SwiftShip,08/02/2024,07/02/2024 12:20,DLVD,Rs. 150
ORD0000809,C000113,05/02/2024 11:11,Lahore,COD,NONE,CityExpress,08/02/2024,07/02/2024 18:56,DLVD,Rs. 0
ORD0000810,C000550,05/02/2024 12:29,ISB,Cash on Delivery,NONE,SwiftShip,08/02/2024,07/02/2024 17:08,DLVD,Rs. 150
ORD0000811,C000836,05/02/2024 13:57,Karachi,COD,WELCOME15,SwiftShip,08/02/2024,,CNCL,Rs. 0
ORD0000812,C000838,05/02/2024 14:13,Faisalabad,CC,WELCOME15,SwiftShip,09/02/2024,07/02/2024 10:55,DLVD,Rs. 180
ORD0000813,C000727,05/02/2024 15:42,Multan,WALLET,NONE,CityExpress,09/02/2024,09/02/2024 17:22,DLVD,Rs. 0
ORD0000814,C000558,05/02/2024 15:43,Karachi,CC,NONE,PakRider,08/02/2024,07/02/2024 12:16,DLVD,Rs. 150
ORD0000815,C000829,05/02/2024 16:25,Sialkot,COD,WELCOME15,SwiftShip,09/02/2024,,RTO,Rs. 180
ORD0000816,C000818,05/02/2024 17:13,Sialkot,COD,NONE,SwiftShip,09/02/2024,,RTO,Rs. 0
ORD0000817,C000840,05/02/2024 18:16,Rawalpindi,COD,WELCOME15,PakRider,08/02/2024,08/02/2024 16:57,DLVD,Rs. 0
ORD0000818,C000827,05/02/2024 18:32,Karachi,COD,WELCOME15,CityExpress,08/02/2024,08/02/2024 19:29,DLVD,Rs. 0
ORD0000819,C000837,05/02/2024 19:02,Peshawar,WALLET,WELCOME15,RapidRoute,09/02/2024,10/02/2024 15:28,DLVD,Rs. 0
ORD0000820,C000799,05/02/2024 19:23,Gujranwala,COD,NONE,PakRider,09/02/2024,08/02/2024 14:02,DLVD,Rs. 0
ORD0000821,C000845,05/02/2024 19:23,Lahore,COD,NONE,RapidRoute,08/02/2024,08/02/2024 12:21,DLVD,Rs. 0
ORD0000822,C000831,05/02/2024 19:24,Karachi,Cash on Delivery,NONE,CityExpress,08/02/2024,07/02/2024 16:12,DLVD,Rs. 0
ORD0000823,C000430,05/02/2024 20:01,Quetta,COD,NONE,PakRider,11/02/2024,,RTO,Rs. 0
ORD0000824,C000848,05/02/2024 20:05,Rawalpindi,COD,NONE,CityExpress,08/02/2024,08/02/2024 10:24,DLVD,Rs. 0
ORD0000825,C000850,05/02/2024 20:12,Karachi,COD,NONE,CityExpress,08/02/2024,07/02/2024 17:01,DLVD,Rs. 0
ORD0000826,C000826,05/02/2024 20:33,Karachi,COD,NONE,CityExpress,08/02/2024,07/02/2024 17:27,DLVD,Rs. 0
ORD0000827,C000222,05/02/2024 20:35,Sargodha,COD,NONE,RapidRoute,11/02/2024,10/02/2024 13:05,DLVD,Rs. 0
ORD0000828,C000830,05/02/2024 20:39,Faisalabad,COD,NONE,SwiftShip,09/02/2024,08/02/2024 13:38,DLVD,Rs. 180
ORD0000829,C000843,05/02/2024 22:48,Bahawalpur,CC,WELCOME15,RapidRoute,11/02/2024,10/02/2024 18:43,DLVD,Rs. 220
ORD0000830,C000825,05/02/2024 22:52,Karachi,CC,WELCOME15,PakRider,08/02/2024,07/02/2024 18:53,DLVD,Rs. 0
ORD0000831,C000851,05/02/2024 23:00,Multan,COD,NONE,CityExpress,09/02/2024,07/02/2024 15:40,DLVD,Rs. 0
ORD0000832,C000834,05/02/2024 23:12,Faisalabad,COD,NONE,RapidRoute,09/02/2024,,RTO,Rs. 0
ORD0000833,C000651,06/02/2024 00:40,Quetta,Cash on Delivery,NONE,SwiftShip,12/02/2024,10/02/2024 15:30,DLVD,Rs. 0
ORD0000834,C000875,06/02/2024 01:10,Faisalabad,WALLET,WELCOME15,CityExpress,10/02/2024,09/02/2024 17:16,DLVD,Rs. 0
ORD0000835,C000856,06/02/2024 04:18,Lahore,COD,WELCOME15,CityExpress,09/02/2024,08/02/2024 16:48,DLVD,Rs. 0
ORD0000836,C000865,06/02/2024 04:31,Lahore,Cash on Delivery,NONE,SwiftShip,09/02/2024,08/02/2024 11:59,DLVD,Rs. 150
ORD0000837,C000355,06/02/2024 08:52,Karachi,Cash on Delivery,NONE,CityExpress,09/02/2024,08/02/2024 17:29,DLVD,Rs. 0
ORD0000838,C000598,06/02/2024 10:01,Lahore,COD,NONE,SwiftShip,09/02/2024,08/02/2024 13:29,DLVD,Rs. 150
ORD0000839,C000863,06/02/2024 10:05,Lahore,CC,WELCOME15,CityExpress,09/02/2024,08/02/2024 15:15,DLVD,Rs. 0
ORD0000840,C000880,06/02/2024 10:30,Lahore,COD,WELCOME15,CityExpress,09/02/2024,09/02/2024 12:31,DLVD,Rs. 150
ORD0000841,C000779,06/02/2024 11:30,Hyderabad,COD,NONE,PakRider,10/02/2024,09/02/2024 15:51,DLVD,Rs. 0
ORD0000842,C000864,06/02/2024 11:33,Rawalpindi,CC,NONE,CityExpress,09/02/2024,09/02/2024 16:27,DLVD,Rs. 0
ORD0000843,C000877,06/02/2024 12:19,Hyderabad,CC,WELCOME15,SwiftShip,10/02/2024,08/02/2024 17:15,DLVD,Rs. 0
ORD0000844,C000860,06/02/2024 13:05,Multan,CC,WELCOME15,RapidRoute,10/02/2024,10/02/2024 13:30,DLVD,Rs. 0
ORD0000845,C000654,06/02/2024 13:10,Quetta,COD,NONE,PakRider,12/02/2024,11/02/2024 16:20,DLVD,Rs. 220
ORD0000846,C000874,06/02/2024 15:18,Sukkur,COD,NONE,RapidRoute,12/02/2024,,CNCL,Rs. 0
ORD0000847,C000869,06/02/2024 16:08,Karachi,COD,WELCOME15,CityExpress,09/02/2024,08/02/2024 16:36,DLVD,Rs. 0
ORD0000848,C000729,06/02/2024 16:39,Karachi,COD,NONE,PakRider,09/02/2024,09/02/2024 19:37,DLVD,Rs. 0
ORD0000849,C000721,06/02/2024 17:22,Gujranwala,WALLET,NONE,SwiftShip,10/02/2024,09/02/2024 17:31,DLVD,Rs. 0
ORD0000850,C000784,06/02/2024 17:36,Karachi,CC,NONE,CityExpress,09/02/2024,08/02/2024 19:19,DLVD,Rs. 0
ORD0000851,C000617,06/02/2024 17:48,Sargodha,Cash on Delivery,NONE,CityExpress,12/02/2024,12/02/2024 16:51,DLVD,Rs. 220
ORD0000852,C000878,06/02/2024 18:07,Rawalpindi,COD,NONE,PakRider,09/02/2024,,RTO,Rs. 0
ORD0000853,C000844,06/02/2024 18:17,"Karachi, Sindh",COD,NONE,SwiftShip,09/02/2024,08/02/2024 16:56,DLVD,Rs. 150
ORD0000854,C000859,06/02/2024 18:41,Rawalpindi,COD,NONE,CityExpress,09/02/2024,08/02/2024 11:58,DLVD,Rs. 150
ORD0000855,C000788,06/02/2024 19:12,Lahore,CC,WELCOME15,PakRider,09/02/2024,08/02/2024 16:49,DLVD,Rs. 150
ORD0000856,C000837,06/02/2024 19:23,Peshawar,COD,NONE,RapidRoute,10/02/2024,10/02/2024 12:06,DLVD,Rs. 0
ORD0000857,C000872,06/02/2024 19:29,Rawalpindi,WALLET,NONE,SwiftShip,09/02/2024,07/02/2024 13:17,DLVD,Rs. 0
ORD0000858,C000879,06/02/2024 19:45,Lahore,COD,WELCOME15,PakRider,09/02/2024,10/02/2024 19:10,DLVD,Rs. 150
ORD0000859,C000881,06/02/2024 20:06,Islamabad,COD,NONE,PakRider,09/02/2024,09/02/2024 11:01,DLVD,Rs. 0
ORD0000860,C000852,06/02/2024 20:09,Quetta,Cash on Delivery,NONE,PakRider,12/02/2024,12/02/2024 10:25,DLVD,Rs. 0
ORD0000861,C000855,06/02/2024 20:16,Mardan,COD,NONE,PakRider,12/02/2024,,RTO,Rs. 0
ORD0000862,C000857,06/02/2024 20:20,Islamabad,COD,NONE,CityExpress,09/02/2024,12/02/2024 18:27,DLVD,Rs. 0
ORD0000863,C000714,06/02/2024 20:25,Lahore,WALLET,NONE,SwiftShip,09/02/2024,08/02/2024 15:39,DLVD,Rs. 150
ORD0000864,C000847,06/02/2024 21:07,Rawalpindi,COD,NONE,PakRider,09/02/2024,08/02/2024 16:39,DLVD,Rs. 0
ORD0000865,C000873,06/02/2024 21:23,Karachi ,COD,FREESHIP,SwiftShip,09/02/2024,,RTO,Rs. 0
ORD0000866,C000862,06/02/2024 21:25,Lahore,COD,NONE,SwiftShip,09/02/2024,08/02/2024 15:13,DLVD,Rs. 0
ORD0000867,C000868,06/02/2024 21:28,Quetta,COD,NONE,PakRider,12/02/2024,11/02/2024 10:25,DLVD,Rs. 0
ORD0000868,C000343,06/02/2024 21:52,Lahore,Cash on Delivery,NONE,SwiftShip,09/02/2024,08/02/2024 12:29,DLVD,Rs. 0
ORD0000869,C000686,06/02/2024 22:07,Karachi,COD,NONE,CityExpress,09/02/2024,09/02/2024 19:21,DLVD,Rs. 0
ORD0000870,C000871,06/02/2024 22:08,Hyderabad,COD,NONE,CityExpress,10/02/2024,,CNCL,Rs. 180
ORD0000871,C000478,06/02/2024 23:36,Sargodha,COD,NONE,RapidRoute,12/02/2024,12/02/2024 16:38,DLVD,Rs. 220
ORD0000872,C000891,07/02/2024 00:02,Islamabad,CC,NONE,PakRider,10/02/2024,09/02/2024 11:38,DLVD,Rs. 0
ORD0000873,C000887,07/02/2024 09:13,Karachi,Cash on Delivery,NONE,CityExpress,10/02/2024,09/02/2024 11:06,DLVD,Rs. 0
ORD0000874,C000442,07/02/2024 10:21,Karachi,CC,NONE,RapidRoute,10/02/2024,10/02/2024 17:37,DLVD,Rs. 150
ORD0000875,C000822,07/02/2024 11:46,Multan,COD,NONE,SwiftShip,11/02/2024,,CNCL,Rs. 0
ORD0000876,C000892,07/02/2024 12:19,Karachi,CC,NONE,PakRider,10/02/2024,09/02/2024 11:03,DLVD,Rs. 0
ORD0000877,C000899,07/02/2024 12:42,karachi,COD,NONE,SwiftShip,10/02/2024,,RTO,Rs. 0
ORD0000878,C000885,07/02/2024 12:43,Karachi,COD,NONE,PakRider,10/02/2024,10/02/2024 16:28,DLVD,Rs. 0
ORD0000879,C000726,07/02/2024 13:14,Rawalpindi,COD,WELCOME15,SwiftShip,10/02/2024,09/02/2024 14:44,DLVD,Rs. 0
ORD0000880,C000712,07/02/2024 14:03,Islamabad,CC,NONE,PakRider,10/02/2024,09/02/2024 14:01,DLVD,Rs. 150
ORD0000881,C000895,07/02/2024 14:49,Faisalabad,COD,NONE,CityExpress,11/02/2024,11/02/2024 15:15,DLVD,Rs. 180
ORD0000882,C000257,07/02/2024 15:47,Lahore,Cash on Delivery,NONE,SwiftShip,10/02/2024,09/02/2024 19:28,DLVD,Rs. 0
ORD0000883,C000901,07/02/2024 17:18,Multan,COD,NONE,RapidRoute,11/02/2024,11/02/2024 14:15,DLVD,Rs. 0
ORD0000884,C000894,07/02/2024 19:21,Karachi,CC,NONE,PakRider,10/02/2024,10/02/2024 16:44,DLVD,Rs. 0
ORD0000885,C000141,07/02/2024 19:56,Faisalabad,WALLET,NONE,PakRider,11/02/2024,10/02/2024 14:05,DLVD,Rs. 0
ORD0000886,C000805,07/02/2024 20:30,Faisalabad,CC,NONE,PakRider,11/02/2024,10/02/2024 12:28,DLVD,Rs. 0
ORD0000887,C000008,07/02/2024 20:55,Karachi,Cash on Delivery,NONE,PakRider,10/02/2024,10/02/2024 15:48,DLVD,Rs. 150
ORD0000888,C000884,07/02/2024 21:32,Islamabad,COD,NONE,CityExpress,10/02/2024,09/02/2024 16:54,DLVD,Rs. 150
ORD0000889,C000844,07/02/2024 21:48,Karachi,COD,NONE,SwiftShip,10/02/2024,09/02/2024 17:45,DLVD,Rs. 150
ORD0000890,C000787,07/02/2024 22:29,Hyderabad,Cash on Delivery,NONE,PakRider,11/02/2024,10/02/2024 15:41,DLVD,Rs. 0
ORD0000891,C000890,07/02/2024 22:51,Rawalpindi,COD,NONE,SwiftShip,10/02/2024,08/02/2024 14:22,DLVD,Rs. 0
ORD0000892,C000870,07/02/2024 23:22,Karachi,COD,NONE,PakRider,10/02/2024,,CNCL,Rs. 150
ORD0000893,C000889,07/02/2024 23:45,Multan,COD,NONE,RapidRoute,11/02/2024,11/02/2024 17:10,DLVD,Rs. 0
ORD0000894,C000585,08/02/2024 00:42,Multan,COD,WELCOME15,PakRider,12/02/2024,11/02/2024 15:47,DLVD,Rs. 0
ORD0000895,C000880,08/02/2024 01:32,Lahore,CC,NONE,SwiftShip,11/02/2024,11/02/2024 13:48,DLVD,Rs. 0
ORD0000896,C000740,08/02/2024 08:32,Sialkot,COD,NONE,SwiftShip,12/02/2024,10/02/2024 10:46,DLVD,Rs. 0
ORD0000897,C000917,08/02/2024 08:34,Lahore,COD,WELCOME15,CityExpress,11/02/2024,,CNCL,Rs. 150
ORD0000898,C000461,08/02/2024 09:56,Karachi,CC,NONE,SwiftShip,11/02/2024,10/02/2024 15:31,DLVD,Rs. 0
ORD0000899,C000592,08/02/2024 10:39,Lahore,COD,NONE,PakRider,11/02/2024,11/02/2024 14:05,DLVD,Rs. 0
ORD0000900,C000909,08/02/2024 11:58,Karachi,WALLET,NONE,CityExpress,11/02/2024,10/02/2024 16:44,DLVD,Rs. 0
ORD0000901,C000741,08/02/2024 14:09,Rawalpindi,COD,NONE,RapidRoute,11/02/2024,11/02/2024 11:37,DLVD,Rs. 0
ORD0000902,C000919,08/02/2024 14:09,Quetta,COD,NONE,RapidRoute,14/02/2024,13/02/2024 18:10,DLVD,Rs. 220
ORD0000903,C000706,08/02/2024 15:03,Lahore,COD,FREESHIP,SwiftShip,11/02/2024,09/02/2024 19:47,DLVD,Rs. 0
ORD0000904,C000046,08/02/2024 15:12,Islamabad,COD,NONE,SwiftShip,11/02/2024,10/02/2024 15:17,DLVD,Rs. 0
ORD0000905,C000916,08/02/2024 15:21,Hyderabad,CC,NONE,RapidRoute,12/02/2024,13/02/2024 13:20,DLVD,Rs. 0
ORD0000906,C000907,08/02/2024 15:33,Karachi,COD,NONE,RapidRoute,11/02/2024,11/02/2024 18:40,DLVD,Rs. 0
ORD0000907,C000906,08/02/2024 15:51,Rawalpindi,COD,WELCOME15,PakRider,11/02/2024,11/02/2024 10:46,DLVD,Rs. 150
ORD0000908,C000639,08/02/2024 15:55,Peshawar,COD,NONE,RapidRoute,12/02/2024,12/02/2024 19:09,DLVD,Rs. 180
ORD0000909,C000634,08/02/2024 16:01,,CC,NONE,CityExpress,11/02/2024,10/02/2024 13:27,DLVD,Rs. 0
ORD0000910,C000910,08/02/2024 16:40,Sargodha,COD,NONE,SwiftShip,14/02/2024,,RTO,Rs. 220
ORD0000911,C000914,08/02/2024 16:44,Hyderabad,COD,WELCOME15,PakRider,12/02/2024,11/02/2024 18:18,DLVD,Rs. 180
ORD0000912,C000905,08/02/2024 16:59,Rawalpindi,COD,NONE,PakRider,11/02/2024,11/02/2024 10:51,DLVD,Rs. 0
ORD0000913,C000837,08/02/2024 17:32,Peshawar,COD,NONE,SwiftShip,12/02/2024,11/02/2024 16:23,DLVD,Rs. 180
ORD0000914,C000808,08/02/2024 18:14,Rawalpindi,Cash on Delivery,NONE,RapidRoute,11/02/2024,12/02/2024 10:51,DLVD,Rs. 0
ORD0000915,C000803,08/02/2024 18:16,Peshawar,CC,NONE,RapidRoute,12/02/2024,13/02/2024 13:08,DLVD,Rs. 0
ORD0000916,C000922,08/02/2024 18:19,Sukkur,Cash on Delivery,NONE,PakRider,14/02/2024,12/02/2024 15:53,DLVD,Rs. 220
ORD0000917,C000912,08/02/2024 18:41,Karachi,CC,WELCOME15,CityExpress,11/02/2024,10/02/2024 14:49,DLVD,Rs. 0
ORD0000918,C000122,08/02/2024 19:20,Hyderabad,COD,NONE,SwiftShip,12/02/2024,10/02/2024 12:11,DLVD,Rs. 180
ORD0000919,C000911,08/02/2024 22:09,Karachi,Cash on Delivery,NONE,SwiftShip,11/02/2024,10/02/2024 17:13,DLVD,Rs. 0
ORD0000920,C000584,08/02/2024 22:09,Faisalabad,Cash on Delivery,NONE,PakRider,12/02/2024,12/02/2024 17:54,DLVD,Rs. 0
ORD0000921,C000903,08/02/2024 22:20,Islamabad,COD,NONE,RapidRoute,11/02/2024,12/02/2024 16:59,DLVD,Rs. 0
ORD0000922,C000904,08/02/2024 22:23,Hyderabad,Cash on Delivery,NONE,PakRider,12/02/2024,12/02/2024 13:00,DLVD,Rs. 0
ORD0000923,C000283,08/02/2024 22:38,Faisalabad,COD,NONE,RapidRoute,12/02/2024,12/02/2024 19:19,DLVD,Rs. 180
ORD0000924,C000918,08/02/2024 22:58,Hyderabad,CC,NONE,RapidRoute,12/02/2024,12/02/2024 16:18,DLVD,Rs. 0
ORD0000925,C000651,09/02/2024 03:48,Quetta,COD,NONE,SwiftShip,15/02/2024,12/02/2024 18:53,DLVD,Rs. 0
ORD0000926,C000861,09/02/2024 10:36,Peshawar,COD,NONE,RapidRoute,13/02/2024,14/02/2024 11:20,DLVD,Rs. 180
ORD0000927,C000671,09/02/2024 11:08,Faisalabad,COD,WELCOME15,SwiftShip,13/02/2024,12/02/2024 17:46,DLVD,Rs. 0
ORD0000928,C000930,09/02/2024 11:11,Gujranwala,COD,NONE,SwiftShip,13/02/2024,11/02/2024 13:49,DLVD,Rs. 0
ORD0000929,C000886,09/02/2024 12:17,Multan,WALLET,WELCOME15,PakRider,13/02/2024,14/02/2024 11:31,DLVD,Rs. 0
ORD0000930,C000591,09/02/2024 12:54,FSD,Cash on Delivery,NONE,PakRider,13/02/2024,12/02/2024 18:06,DLVD,Rs. 0
ORD0000931,C000934,09/02/2024 13:16,Peshawar,COD,NONE,PakRider,13/02/2024,13/02/2024 13:19,DLVD,Rs. 0
ORD0000932,C000386,09/02/2024 18:52,Abbottabad,CC,NONE,PakRider,15/02/2024,15/02/2024 18:28,DLVD,Rs. 0
ORD0000933,C000223,09/02/2024 18:58,Faisalabad,WALLET,NONE,CityExpress,13/02/2024,12/02/2024 15:12,DLVD,Rs. 180
ORD0000934,C000854,09/02/2024 20:04,Karachi,CC,WELCOME15,PakRider,12/02/2024,11/02/2024 10:15,DLVD,Rs. 150
ORD0000935,C000938,09/02/2024 20:18,gujranwala,WALLET,WELCOME15,SwiftShip,13/02/2024,11/02/2024 14:53,DLVD,Rs. 0
ORD0000936,C000929,09/02/2024 21:15,Lahore,COD,NONE,CityExpress,12/02/2024,11/02/2024 17:37,DLVD,Rs. 0
ORD0000937,C000778,09/02/2024 21:27,LHR,CC,NONE,SwiftShip,12/02/2024,,DLVD,Rs. 150
ORD0000938,C000553,09/02/2024 22:30,Hyderabad,Cash on Delivery,NONE,SwiftShip,13/02/2024,12/02/2024 12:04,DLVD,Rs. 0
ORD0000939,C000782,09/02/2024 22:37,Sialkot,Cash on Delivery,WELCOME15,PakRider,13/02/2024,12/02/2024 11:40,DLVD,Rs. 180
ORD0000940,C000900,09/02/2024 23:01,Islamabad,Cash on Delivery,NONE,PakRider,12/02/2024,,CNCL,Rs. 150
ORD0000941,C000906,09/02/2024 23:09,Rawalpindi,COD,NONE,RapidRoute,12/02/2024,12/02/2024 18:43,DLVD,Rs. 0
ORD0000942,C000797,10/02/2024 00:35,Abbottabad,COD,WELCOME15,PakRider,16/02/2024,,RTO,Rs. 220
ORD0000943,C000948,10/02/2024 02:32,Faisalabad,CC,NONE,SwiftShip,14/02/2024,13/02/2024 16:37,DLVD,Rs. 0
ORD0000944,C000732,10/02/2024 02:35,Rawalpindi,COD,NONE,SwiftShip,13/02/2024,12/02/2024 10:52,DLVD,Rs. 0
ORD0000945,C000483,10/02/2024 04:15,Lahore,WALLET,NONE,PakRider,13/02/2024,12/02/2024 15:16,DLVD,Rs. 0
ORD0000946,C000952,10/02/2024 05:26,Faisalabad,COD,NONE,RapidRoute,14/02/2024,14/02/2024 16:05,DLVD,Rs. 0
ORD0000947,C000069,10/02/2024 07:39,Karachi,WALLET,NONE,CityExpress,13/02/2024,12/02/2024 11:35,DLVD,Rs. 0
ORD0000948,C000953,10/02/2024 08:14,Multan,COD,WELCOME15,SwiftShip,14/02/2024,12/02/2024 17:16,DLVD,Rs. 0
ORD0000949,C000960,10/02/2024 08:59,Karachi,CC,WELCOME15,SwiftShip,13/02/2024,13/02/2024 14:31,DLVD,Rs. 150
ORD0000950,C000959,10/02/2024 09:54,Hyderabad,COD,NONE,CityExpress,14/02/2024,14/02/2024 17:40,DLVD,Rs. 0
ORD0000951,C000795,10/02/2024 10:38,Karachi,COD,NONE,CityExpress,13/02/2024,,RTO,Rs. 0
ORD0000952,C000086,10/02/2024 10:40,Lahore,COD,NONE,SwiftShip,13/02/2024,12/02/2024 14:45,DLVD,Rs. 0
ORD0000953,C000394,10/02/2024 13:25,RWP,COD,NONE,CityExpress,13/02/2024,12/02/2024 14:23,DLVD,Rs. 0
ORD0000954,C036001,10/02/2024 14:23,Gujranwala,COD,NONE,RapidRoute,14/02/2024,14/02/2024 19:33,DLVD,Rs. 0
ORD0000955,C000600,10/02/2024 15:09,ISB,COD,NONE,PakRider,13/02/2024,13/02/2024 13:55,DLVD,Rs. 150
ORD0000956,C000954,10/02/2024 15:15,Faisalabad,CC,FREESHIP,SwiftShip,14/02/2024,13/02/2024 16:21,DLVD,Rs. 0
ORD0000957,C000915,10/02/2024 16:14,Lahore,CC,NONE,SwiftShip,13/02/2024,12/02/2024 12:40,DLVD,Rs. 0
ORD0000958,C000949,10/02/2024 16:52,Lahore,CC,NONE,SwiftShip,13/02/2024,12/02/2024 15:05,DLVD,Rs. 0
ORD0000959,C000951,10/02/2024 17:29,Karachi,COD,NONE,SwiftShip,13/02/2024,14/02/2024 15:26,DLVD,Rs. 0
ORD0000960,C000964,10/02/2024 17:30,Karachi,CC,NONE,SwiftShip,13/02/2024,12/02/2024 11:58,DLVD,Rs. 0
ORD0000961,C000261,10/02/2024 17:39,Karachi,COD,WELCOME15,SwiftShip,13/02/2024,12/02/2024 17:07,DLVD,Rs. 0
ORD0000962,C000542,10/02/2024 17:47,lahore,CC,NONE,SwiftShip,13/02/2024,12/02/2024 13:39,DLVD,Rs. 0
ORD0000963,C000927,10/02/2024 18:55,Multan,COD,WELCOME15,SwiftShip,14/02/2024,14/02/2024 13:40,DLVD,Rs. 0
ORD0000964,C000395,10/02/2024 19:22,Hyderabad,COD,NONE,SwiftShip,14/02/2024,12/02/2024 14:34,DLVD,Rs. 0
ORD0000965,C000945,10/02/2024 19:43,Faisalabad,COD,WELCOME15,CityExpress,14/02/2024,14/02/2024 10:12,DLVD,Rs. 0
ORD0000966,C000961,10/02/2024 19:58,Karachi,CC,NONE,PakRider,13/02/2024,14/02/2024 16:39,DLVD,Rs. 0
ORD0000967,C000925,10/02/2024 21:44,Faisalabad,COD,NONE,PakRider,14/02/2024,15/02/2024 11:00,DLVD,Rs. 0
ORD0000968,C000191,10/02/2024 21:51,Lahore,COD,NONE,CityExpress,13/02/2024,12/02/2024 16:16,DLVD,Rs. 0
ORD0000969,C000229,10/02/2024 22:24,Islamabad,WALLET,NONE,SwiftShip,13/02/2024,13/02/2024 13:36,DLVD,Rs. 150
ORD0000970,C000857,10/02/2024 22:24,Islamabad,CC,NONE,PakRider,13/02/2024,13/02/2024 10:02,DLVD,Rs. 150
ORD0000971,C000962,10/02/2024 22:38,Lahore,Cash on Delivery,NONE,CityExpress,13/02/2024,,CNCL,Rs. 0
ORD0000972,C000956,10/02/2024 22:49,Lahore,Cash on Delivery,NONE,RapidRoute,13/02/2024,13/02/2024 17:59,DLVD,Rs. 150
ORD0000973,C000921,10/02/2024 23:34,Sargodha,COD,WELCOME15,PakRider,16/02/2024,,RTO,Rs. 0
