customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,segment
C025582,187,1,0.0,4,1,1,New or promising
C025584,195,1,0.0,4,1,1,New or promising
C025592,195,1,0.0,4,1,1,New or promising
C025602,194,1,0.0,4,1,1,New or promising
C025643,194,1,0.0,4,1,1,New or promising
C025648,194,1,0.0,4,1,1,New or promising
C025674,193,1,0.0,4,1,1,New or promising
C025698,187,1,0.0,4,1,1,New or promising
C025764,191,1,0.0,4,1,1,New or promising
C025853,189,1,0.0,4,1,1,New or promising
C025860,189,1,0.0,4,1,1,New or promising
C025960,187,1,0.0,4,1,1,New or promising
C025976,187,1,0.0,4,1,1,New or promising
C026111,185,1,0.0,4,1,1,New or promising
C026114,176,1,0.0,4,1,1,New or promising
C026158,184,1,0.0,4,1,1,New or promising
C026175,174,1,0.0,4,1,1,New or promising
C026280,179,1,0.0,4,1,1,New or promising
C026382,102,1,0.0,4,1,1,New or promising
C026409,62,1,0.0,5,1,1,New or promising
C026431,178,1,0.0,4,1,1,New or promising
C026461,178,1,0.0,4,1,1,New or promising
C026518,177,1,0.0,4,1,1,New or promising
C026529,166,1,0.0,4,1,1,New or promising
C026575,174,1,0.0,4,1,1,New or promising
C026680,173,1,0.0,4,1,1,New or promising
C026755,168,1,0.0,4,1,1,New or promising
C026792,164,1,0.0,4,1,1,New or promising
C026848,170,1,0.0,4,1,1,New or promising
C026864,170,1,0.0,4,1,1,New or promising
C026866,166,1,0.0,4,1,1,New or promising
C026906,169,1,0.0,4,1,1,New or promising
C026926,168,1,0.0,4,1,1,New or promising
C026927,160,1,0.0,4,1,1,New or promising
C027067,159,1,0.0,4,1,1,New or promising
C027071,134,1,0.0,4,1,1,New or promising
C027079,165,1,0.0,4,1,1,New or promising
C027136,164,1,0.0,4,1,1,New or promising
C027172,158,1,0.0,4,1,1,New or promising
C027206,157,1,0.0,4,1,1,New or promising
C027244,26,1,0.0,5,1,1,New or promising
C027288,161,1,0.0,4,1,1,New or promising
C027309,159,1,0.0,4,1,1,New or promising
C027349,160,1,0.0,4,1,1,New or promising
C027426,157,1,0.0,4,1,1,New or promising
C027457,105,2,0.0,4,3,1,Loyal
C027468,157,1,0.0,4,1,1,New or promising
C027504,157,1,0.0,4,1,1,New or promising
C027565,75,1,0.0,5,1,1,New or promising
C027614,154,1,0.0,4,1,1,New or promising
C027670,102,1,0.0,4,1,1,New or promising
C027704,149,1,0.0,4,1,1,New or promising
C027820,145,1,0.0,4,1,1,New or promising
C027872,149,1,0.0,4,1,1,New or promising
C027920,145,1,0.0,4,1,1,New or promising
C027953,147,1,0.0,4,1,1,New or promising
C027963,147,1,0.0,4,1,1,New or promising
C028051,44,1,0.0,5,1,1,New or promising
C028231,137,1,0.0,4,1,1,New or promising
C028278,141,1,0.0,4,1,1,New or promising
C028342,140,1,0.0,4,1,1,New or promising
C028358,139,1,0.0,4,1,1,New or promising
C028379,140,1,0.0,4,1,1,New or promising
C028536,110,2,0.0,4,3,1,Loyal
C028591,103,1,0.0,4,1,1,New or promising
C028715,133,1,0.0,4,1,1,New or promising
C028761,130,1,0.0,4,1,1,New or promising
C028765,132,1,0.0,4,1,1,New or promising
C028853,131,1,0.0,4,1,1,New or promising
C028859,126,1,0.0,4,1,1,New or promising
C028880,130,1,0.0,4,1,1,New or promising
C028907,113,1,0.0,4,1,1,New or promising
C028927,115,1,0.0,4,1,1,New or promising
C028935,129,1,0.0,4,1,1,New or promising
C029020,102,1,0.0,4,1,1,New or promising
C029109,119,1,0.0,4,1,1,New or promising
C029133,124,1,0.0,4,1,1,New or promising
C029275,105,1,0.0,4,1,1,New or promising
C029345,120,1,0.0,4,1,1,New or promising
C029382,119,1,0.0,4,1,1,New or promising
C029424,109,1,0.0,4,1,1,New or promising
C029493,116,1,0.0,4,1,1,New or promising
C029500,107,1,0.0,4,1,1,New or promising
C029525,115,1,0.0,4,1,1,New or promising
C029568,115,1,0.0,4,1,1,New or promising
C029572,115,1,0.0,4,1,1,New or promising
C029597,109,1,0.0,4,1,1,New or promising
C029603,100,1,0.0,4,1,1,New or promising
C029660,112,1,0.0,4,1,1,New or promising
C029682,106,1,0.0,4,1,1,New or promising
C029777,110,1,0.0,4,1,1,New or promising
C029825,101,1,0.0,4,1,1,New or promising
C029828,102,1,0.0,4,1,1,New or promising
C029834,110,1,0.0,4,1,1,New or promising
C029842,110,1,0.0,4,1,1,New or promising
C029879,101,1,0.0,4,1,1,New or promising
C029917,102,1,0.0,4,1,1,New or promising
C029996,107,1,0.0,4,1,1,New or promising
C030023,107,1,0.0,4,1,1,New or promising
C030039,107,1,0.0,4,1,1,New or promising
C030046,107,1,0.0,4,1,1,New or promising
C030056,107,1,0.0,4,1,1,New or promising
C030091,106,1,0.0,4,1,1,New or promising
C030139,98,1,0.0,4,1,1,New or promising
C030159,104,1,0.0,4,1,1,New or promising
C030219,105,1,0.0,4,1,1,New or promising
C030232,105,1,0.0,4,1,1,New or promising
C030235,98,1,0.0,4,1,1,New or promising
C030270,63,1,0.0,5,1,1,New or promising
C030328,98,1,0.0,4,1,1,New or promising
C030335,102,1,0.0,4,1,1,New or promising
C030341,103,1,0.0,4,1,1,New or promising
C030345,103,1,0.0,4,1,1,New or promising
C030375,103,1,0.0,4,1,1,New or promising
C030420,97,1,0.0,4,1,1,New or promising
C030430,102,1,0.0,4,1,1,New or promising
C030442,102,1,0.0,4,1,1,New or promising
C030452,92,1,0.0,4,1,1,New or promising
C030467,90,1,0.0,4,1,1,New or promising
C030512,100,1,0.0,4,1,1,New or promising
C030528,99,1,0.0,4,1,1,New or promising
C030595,98,1,0.0,4,1,1,New or promising
C030602,61,1,0.0,5,1,1,New or promising
C030617,94,1,0.0,4,1,1,New or promising
C030627,97,1,0.0,4,1,1,New or promising
C030693,94,1,0.0,4,1,1,New or promising
C030922,91,1,0.0,4,1,1,New or promising
C030941,74,1,0.0,5,1,1,New or promising
C030987,88,1,0.0,4,1,1,New or promising
C031005,90,1,0.0,4,1,1,New or promising
C031032,89,1,0.0,4,1,1,New or promising
C031215,15,1,0.0,5,1,1,New or promising
C031220,85,1,0.0,5,1,1,New or promising
C031294,77,1,0.0,5,1,1,New or promising
C031310,84,1,0.0,5,1,1,New or promising
C031313,81,1,0.0,5,1,1,New or promising
C031319,82,2,0.0,5,3,1,Loyal
C031360,72,1,0.0,5,1,1,New or promising
C031384,66,1,0.0,5,1,1,New or promising
C031385,81,1,0.0,5,1,1,New or promising
C031389,76,1,0.0,5,1,1,New or promising
C031401,81,1,0.0,5,1,1,New or promising
C031493,80,1,0.0,5,1,1,New or promising
C031503,80,1,0.0,5,1,1,New or promising
C031551,80,1,0.0,5,1,1,New or promising
C031646,78,1,0.0,5,1,1,New or promising
C031653,78,1,0.0,5,1,1,New or promising
C031687,77,1,0.0,5,1,1,New or promising
C031768,61,1,0.0,5,1,1,New or promising
C031771,33,1,0.0,5,1,1,New or promising
C031846,69,1,0.0,5,1,1,New or promising
C031863,74,1,0.0,5,1,1,New or promising
C031885,73,1,0.0,5,1,1,New or promising
C032074,61,1,0.0,5,1,1,New or promising
C032076,64,1,0.0,5,1,1,New or promising
C032086,18,1,0.0,5,1,1,New or promising
C032129,69,1,0.0,5,1,1,New or promising
C032171,26,1,0.0,5,1,1,New or promising
C032230,67,1,0.0,5,1,1,New or promising
C032250,61,1,0.0,5,1,1,New or promising
C032271,61,1,0.0,5,1,1,New or promising
C032272,67,1,0.0,5,1,1,New or promising
C032280,18,1,0.0,5,1,1,New or promising
C032350,65,1,0.0,5,1,1,New or promising
C032395,45,1,0.0,5,1,1,New or promising
C032478,47,1,0.0,5,1,1,New or promising
C032484,63,1,0.0,5,1,1,New or promising
C032515,62,1,0.0,5,1,1,New or promising
C032518,62,1,0.0,5,1,1,New or promising
C032574,55,1,0.0,5,1,1,New or promising
C032585,61,1,0.0,5,1,1,New or promising
C032594,60,1,0.0,5,1,1,New or promising
C032710,56,1,0.0,5,1,1,New or promising
C032791,55,1,0.0,5,1,1,New or promising
C032795,57,1,0.0,5,1,1,New or promising
C032851,56,1,0.0,5,1,1,New or promising
C032897,55,1,0.0,5,1,1,New or promising
C032916,48,1,0.0,5,1,1,New or promising
C032953,54,1,0.0,5,1,1,New or promising
C032999,53,1,0.0,5,1,1,New or promising
C033062,45,1,0.0,5,1,1,New or promising
C033085,34,1,0.0,5,1,1,New or promising
C033102,51,1,0.0,5,1,1,New or promising
C033107,51,1,0.0,5,1,1,New or promising
C033108,51,1,0.0,5,1,1,New or promising
C033129,37,1,0.0,5,1,1,New or promising
C033198,36,1,0.0,5,1,1,New or promising
C033199,50,1,0.0,5,1,1,New or promising
C033221,44,1,0.0,5,1,1,New or promising
C033223,47,1,0.0,5,1,1,New or promising
C033249,25,1,0.0,5,1,1,New or promising
C033259,48,1,0.0,5,1,1,New or promising
C033307,47,1,0.0,5,1,1,New or promising
C033308,47,1,0.0,5,1,1,New or promising
C033327,46,1,0.0,5,1,1,New or promising
C033349,47,1,0.0,5,1,1,New or promising
C033376,32,1,0.0,5,1,1,New or promising
C033379,44,1,0.0,5,1,1,New or promising
C033408,45,1,0.0,5,1,1,New or promising
C033422,45,1,0.0,5,1,1,New or promising
C033434,45,1,0.0,5,1,1,New or promising
C033457,32,1,0.0,5,1,1,New or promising
C033495,41,1,0.0,5,1,1,New or promising
C033498,31,1,0.0,5,1,1,New or promising
C033516,44,1,0.0,5,1,1,New or promising
C033531,32,1,0.0,5,1,1,New or promising
C033542,38,1,0.0,5,1,1,New or promising
C033546,43,1,0.0,5,1,1,New or promising
C033586,42,1,0.0,5,1,1,New or promising
C033634,41,1,0.0,5,1,1,New or promising
C033636,41,1,0.0,5,1,1,New or promising
C033739,39,1,0.0,5,1,1,New or promising
C033785,39,1,0.0,5,1,1,New or promising
C033790,34,1,0.0,5,1,1,New or promising
C033809,36,1,0.0,5,1,1,New or promising
C033829,38,1,0.0,5,1,1,New or promising
C033833,38,1,0.0,5,1,1,New or promising
C033843,26,1,0.0,5,1,1,New or promising
C033851,38,1,0.0,5,1,1,New or promising
C033896,1,1,0.0,5,1,1,New or promising
C033903,33,1,0.0,5,1,1,New or promising
C033924,37,1,0.0,5,1,1,New or promising
C033947,36,1,0.0,5,1,1,New or promising
C033948,36,1,0.0,5,1,1,New or promising
C033957,36,1,0.0,5,1,1,New or promising
C033967,36,1,0.0,5,1,1,New or promising
C034000,35,1,0.0,5,1,1,New or promising
C034003,32,1,0.0,5,1,1,New or promising
C034020,35,1,0.0,5,1,1,New or promising
C034078,31,1,0.0,5,1,1,New or promising
C034107,33,1,0.0,5,1,1,New or promising
C034162,28,1,0.0,5,1,1,New or promising
C034174,27,1,0.0,5,1,1,New or promising
C034175,31,1,0.0,5,1,1,New or promising
C034185,26,1,0.0,5,1,1,New or promising
C034198,31,1,0.0,5,1,1,New or promising
C034229,30,1,0.0,5,1,1,New or promising
C034253,30,1,0.0,5,1,1,New or promising
C034254,30,1,0.0,5,1,1,New or promising
C034260,26,1,0.0,5,1,1,New or promising
C034269,29,1,0.0,5,1,1,New or promising
C034334,28,1,0.0,5,1,1,New or promising
C034360,28,1,0.0,5,1,1,New or promising
C034361,28,1,0.0,5,1,1,New or promising
C034382,12,1,0.0,5,1,1,New or promising
C034470,21,1,0.0,5,1,1,New or promising
C034490,24,1,0.0,5,1,1,New or promising
C034492,25,1,0.0,5,1,1,New or promising
C034540,25,1,0.0,5,1,1,New or promising
C034582,24,1,0.0,5,1,1,New or promising
C034639,23,1,0.0,5,1,1,New or promising
C034657,12,1,0.0,5,1,1,New or promising
C034773,19,1,0.0,5,1,1,New or promising
C034904,19,1,0.0,5,1,1,New or promising
C034907,19,1,0.0,5,1,1,New or promising
C034949,13,1,0.0,5,1,1,New or promising
C034969,18,1,0.0,5,1,1,New or promising
C034991,8,1,0.0,5,1,1,New or promising
C035020,16,1,0.0,5,1,1,New or promising
C035045,15,1,0.0,5,1,1,New or promising
C035062,16,1,0.0,5,1,1,New or promising
C035112,12,1,0.0,5,1,1,New or promising
C035171,14,1,0.0,5,1,1,New or promising
C035186,14,1,0.0,5,1,1,New or promising
C035196,13,1,0.0,5,1,1,New or promising
C035290,12,1,0.0,5,1,1,New or promising
C035313,8,1,0.0,5,1,1,New or promising
C035395,10,1,0.0,5,1,1,New or promising
C035409,10,1,0.0,5,1,1,New or promising
C035461,9,1,0.0,5,1,1,New or promising
C035507,8,1,0.0,5,1,1,New or promising
C035562,7,1,0.0,5,1,1,New or promising
C035580,6,1,0.0,5,1,1,New or promising
C008772,595,1,233.0,1,1,1,Lost
C035739,4,1,254.0,5,1,1,New or promising
C001463,541,1,299.0,2,1,1,Lost
C008290,590,1,299.0,1,1,1,Lost
C025075,201,1,302.0,4,1,1,New or promising
C005079,705,1,339.0,1,1,1,Lost
C016728,374,1,339.0,2,1,1,Lost
C022551,214,1,339.0,3,1,1,Needs attention
C023909,220,1,339.0,3,1,1,Needs attention
C030854,92,1,339.0,4,1,1,New or promising
C033042,52,1,339.0,5,1,1,New or promising
C023113,230,1,345.0,3,1,1,Needs attention
C002052,822,1,359.0,1,1,1,Lost
C023405,230,1,371.0,3,1,1,Needs attention
C002677,799,1,382.0,1,1,1,Lost
C003035,785,1,382.0,1,1,1,Lost
C006506,661,1,382.0,1,1,1,Lost
C007801,617,1,382.0,1,1,1,Lost
C008412,520,1,382.0,2,1,1,Lost
C009008,588,1,382.0,1,1,1,Lost
C013453,454,1,382.0,2,1,1,Lost
C016166,390,1,382.0,2,1,1,Lost
C018890,322,1,382.0,3,1,1,Needs attention
C021792,256,1,382.0,3,1,1,Needs attention
C023539,226,1,382.0,3,1,1,Needs attention
C023792,220,1,382.0,3,1,1,Needs attention
C024420,178,1,382.0,4,1,1,New or promising
C024948,203,1,382.0,4,1,1,New or promising
C025448,198,1,382.0,4,1,1,New or promising
C027420,155,1,382.0,4,1,1,New or promising
C028333,140,1,382.0,4,1,1,New or promising
C028639,135,1,382.0,4,1,1,New or promising
C030090,106,1,382.0,4,1,1,New or promising
C030257,104,1,382.0,4,1,1,New or promising
C031006,87,1,382.0,4,1,1,New or promising
C033913,37,1,382.0,5,1,1,New or promising
C034607,22,1,382.0,5,1,1,New or promising
C034755,21,1,382.0,5,1,1,New or promising
C009881,566,1,384.0,2,1,1,Lost
C023387,230,1,397.0,3,1,1,Needs attention
C002284,806,2,399.0,1,3,1,At risk
C003425,769,1,399.0,1,1,1,Lost
C003910,749,1,399.0,1,1,1,Lost
C004487,684,1,399.0,1,1,1,Lost
C007036,642,1,399.0,1,1,1,Lost
C007048,641,1,399.0,1,1,1,Lost
C012241,498,1,399.0,2,1,1,Lost
C012276,453,2,399.0,2,3,1,At risk
C012803,481,1,399.0,2,1,1,Lost
C012830,479,1,399.0,2,1,1,Lost
C018991,320,1,399.0,3,1,1,Needs attention
C021338,266,1,399.0,3,1,1,Needs attention
C024030,203,1,399.0,4,1,1,New or promising
C025763,174,2,399.0,4,3,1,Loyal
C026799,171,1,399.0,4,1,1,New or promising
C030965,90,1,399.0,4,1,1,New or promising
C031779,46,1,399.0,5,1,1,New or promising
C032476,48,1,399.0,5,1,1,New or promising
C032961,54,1,399.0,5,1,1,New or promising
C023670,200,1,403.0,4,1,1,New or promising
C024152,215,1,404.0,3,1,1,Needs attention
C004963,685,1,408.0,1,1,1,Lost
C000782,856,1,424.0,1,1,1,Lost
C001515,822,2,424.0,1,3,1,At risk
C009956,550,1,424.0,2,1,1,Lost
C014752,426,1,424.0,2,1,1,Lost
C016839,371,1,424.0,2,1,1,Lost
C017887,345,1,424.0,3,1,1,Needs attention
C018582,313,1,424.0,3,1,1,Needs attention
C025409,198,1,424.0,4,1,1,New or promising
C025775,186,1,424.0,4,1,1,New or promising
C027988,109,2,424.0,4,3,1,Loyal
C029367,118,1,424.0,4,1,1,New or promising
C032193,68,1,424.0,5,1,1,New or promising
C033020,38,1,424.0,5,1,1,New or promising
C033552,36,1,424.0,5,1,1,New or promising
C035705,4,1,424.0,5,1,1,New or promising
C009958,565,1,429.0,2,1,1,Lost
C018944,319,1,431.0,3,1,1,Needs attention
C018968,321,1,431.0,3,1,1,Needs attention
C009354,578,1,433.0,2,1,1,Lost
C018998,320,1,434.0,3,1,1,Needs attention
C009892,566,1,448.0,2,1,1,Lost
C000576,888,1,449.0,1,1,1,Lost
C002460,808,1,449.0,1,1,1,Lost
C003491,766,1,449.0,1,1,1,Lost
C003537,763,1,449.0,1,1,1,Lost
C004281,737,1,449.0,1,1,1,Lost
C004409,665,1,449.0,1,1,1,Lost
C004654,724,1,449.0,1,1,1,Lost
C004704,720,1,449.0,1,1,1,Lost
C005892,682,1,449.0,1,1,1,Lost
C005963,680,1,449.0,1,1,1,Lost
C008946,590,1,449.0,1,1,1,Lost
C009923,564,1,449.0,2,1,1,Lost
C010105,563,1,449.0,2,1,1,Lost
C012142,500,1,449.0,2,1,1,Lost
C012650,484,1,449.0,2,1,1,Lost
C013176,466,2,449.0,2,3,1,At risk
C014262,440,1,449.0,2,1,1,Lost
C015420,410,1,449.0,2,1,1,Lost
C016307,385,1,449.0,2,1,1,Lost
C017720,340,1,449.0,3,1,1,Needs attention
C018167,338,1,449.0,3,1,1,Needs attention
C018738,325,1,449.0,3,1,1,Needs attention
C019112,111,2,449.0,4,3,1,Loyal
C019691,306,1,449.0,3,1,1,Needs attention
C020348,290,1,449.0,3,1,1,Needs attention
C021258,267,1,449.0,3,1,1,Needs attention
C021503,242,1,449.0,3,1,1,Needs attention
C022140,249,1,449.0,3,1,1,Needs attention
C022347,230,1,449.0,3,1,1,Needs attention
C022378,241,1,449.0,3,1,1,Needs attention
C022625,238,1,449.0,3,1,1,Needs attention
C024763,207,1,449.0,4,1,1,New or promising
C024937,204,1,449.0,4,1,1,New or promising
C025768,191,1,449.0,4,1,1,New or promising
C026047,186,1,449.0,4,1,1,New or promising
C026938,168,1,449.0,4,1,1,New or promising
C027114,164,1,449.0,4,1,1,New or promising
C027150,164,1,449.0,4,1,1,New or promising
C027164,156,1,449.0,4,1,1,New or promising
C029321,102,1,449.0,4,1,1,New or promising
C031346,83,1,449.0,5,1,1,New or promising
C031659,50,1,449.0,5,1,1,New or promising
C032026,63,1,449.0,5,1,1,New or promising
C032041,66,1,449.0,5,1,1,New or promising
C032715,58,1,449.0,5,1,1,New or promising
C032891,15,2,449.0,5,3,1,Loyal
C033055,46,1,449.0,5,1,1,New or promising
C033571,30,1,449.0,5,1,1,New or promising
C034441,10,1,449.0,5,1,1,New or promising
C035582,6,1,449.0,5,1,1,New or promising
C019040,320,1,452.0,3,1,1,Needs attention
C024000,200,1,462.0,4,1,1,New or promising
C022508,200,1,465.0,4,1,1,New or promising
C004999,711,1,467.0,1,1,1,Lost
C006141,635,1,467.0,1,1,1,Lost
C006860,636,1,467.0,1,1,1,Lost
C011241,523,1,467.0,2,1,1,Lost
C011461,466,2,467.0,2,3,1,At risk
C012190,499,1,467.0,2,1,1,Lost
C012465,491,1,467.0,2,1,1,Lost
C013084,471,1,467.0,2,1,1,Lost
C017160,347,1,467.0,3,1,1,Needs attention
C017749,348,1,467.0,3,1,1,Needs attention
C017932,329,1,467.0,3,1,1,Needs attention
C018554,330,1,467.0,3,1,1,Needs attention
C019524,307,1,467.0,3,1,1,Needs attention
C020194,288,1,467.0,3,1,1,Needs attention
C020898,276,1,467.0,3,1,1,Needs attention
C022284,246,1,467.0,3,1,1,Needs attention
C024979,203,1,467.0,4,1,1,New or promising
C026601,175,1,467.0,4,1,1,New or promising
C028748,133,1,467.0,4,1,1,New or promising
C030635,97,1,467.0,4,1,1,New or promising
C006687,596,2,470.0,1,3,1,At risk
C024929,200,1,475.0,4,1,1,New or promising
C005870,684,1,476.0,1,1,1,Lost
C025282,200,1,478.0,4,1,1,New or promising
C029383,119,1,494.0,4,1,1,New or promising
C030041,107,1,494.0,4,1,1,New or promising
C003607,684,1,499.0,1,1,1,Lost
C006663,656,1,499.0,1,1,1,Lost
C008530,596,1,499.0,1,1,1,Lost
C009353,575,1,499.0,2,1,1,Lost
C010276,558,1,499.0,2,1,1,Lost
C010945,537,1,499.0,2,1,1,Lost
C013758,455,1,499.0,2,1,1,Lost
C013852,451,1,499.0,2,1,1,Lost
C016905,369,1,499.0,3,1,1,Needs attention
C017285,355,1,499.0,3,1,1,Needs attention
C019098,314,1,499.0,3,1,1,Needs attention
C021268,267,1,499.0,3,1,1,Needs attention
C022302,245,1,499.0,3,1,1,Needs attention
C024081,203,1,499.0,4,1,1,New or promising
C025036,196,1,499.0,4,1,1,New or promising
C028222,142,1,499.0,4,1,1,New or promising
C030383,87,1,499.0,4,1,1,New or promising
C031480,76,1,499.0,5,1,1,New or promising
C033769,36,1,499.0,5,1,1,New or promising
C009936,565,1,505.0,2,1,1,Lost
C016943,368,1,508.0,3,1,1,Needs attention
C029040,118,1,508.0,4,1,1,New or promising
C031246,40,2,508.0,5,3,1,Loyal
C000249,902,1,509.0,1,1,1,Lost
C002477,803,1,509.0,1,1,1,Lost
C002502,806,1,509.0,1,1,1,Lost
C006852,610,2,509.0,1,3,1,At risk
C011815,509,1,509.0,2,1,1,Lost
C016018,394,1,509.0,2,1,1,Lost
C018174,337,1,509.0,3,1,1,Needs attention
C019289,315,1,509.0,3,1,1,Needs attention
C022513,199,1,509.0,4,1,1,New or promising
C023085,231,1,509.0,3,1,1,Needs attention
C023518,225,1,509.0,3,1,1,Needs attention
C025038,201,1,509.0,4,1,1,New or promising
C027106,159,1,509.0,4,1,1,New or promising
C028181,143,1,509.0,4,1,1,New or promising
C030565,97,1,509.0,4,1,1,New or promising
C032017,71,1,509.0,5,1,1,New or promising
C033887,33,1,509.0,5,1,1,New or promising
C033988,29,1,509.0,5,1,1,New or promising
C023286,231,1,520.0,3,1,1,Needs attention
C009875,566,1,530.0,2,1,1,Lost
C023202,231,1,534.0,3,1,1,Needs attention
C005417,685,1,535.0,1,1,1,Lost
C024054,210,2,535.0,4,3,1,Loyal
C024252,214,1,535.0,3,1,1,Needs attention
C013491,461,1,539.0,2,1,1,Lost
C029708,102,2,539.0,4,3,1,Loyal
C021715,231,1,541.0,3,1,1,Needs attention
C001405,853,1,549.0,1,1,1,Lost
C003066,784,1,549.0,1,1,1,Lost
C003898,751,1,549.0,1,1,1,Lost
C005226,699,1,549.0,1,1,1,Lost
C006326,668,1,549.0,1,1,1,Lost
C006501,655,1,549.0,1,1,1,Lost
C009583,575,1,549.0,2,1,1,Lost
C009986,565,1,549.0,2,1,1,Lost
C010182,561,1,549.0,2,1,1,Lost
C010521,541,1,549.0,2,1,1,Lost
C012081,503,1,549.0,2,1,1,Lost
C012722,484,1,549.0,2,1,1,Lost
C013088,310,2,549.0,3,3,1,Loyal
C014579,432,1,549.0,2,1,1,Lost
C016526,380,1,549.0,2,1,1,Lost
C016674,375,1,549.0,2,1,1,Lost
C020519,285,1,549.0,3,1,1,Needs attention
C021864,214,2,549.0,3,3,1,Loyal
C021897,253,1,549.0,3,1,1,Needs attention
C022182,247,1,549.0,3,1,1,Needs attention
C022256,240,1,549.0,3,1,1,Needs attention
C022416,243,1,549.0,3,1,1,Needs attention
C022481,214,1,549.0,3,1,1,Needs attention
C023544,172,1,549.0,4,1,1,New or promising
C023622,206,2,549.0,4,3,1,Loyal
C024099,216,1,549.0,3,1,1,Needs attention
C025344,187,1,549.0,4,1,1,New or promising
C026503,175,1,549.0,4,1,1,New or promising
C026508,177,1,549.0,4,1,1,New or promising
C028071,136,1,549.0,4,1,1,New or promising
C029024,127,1,549.0,4,1,1,New or promising
C029599,95,2,549.0,4,3,1,Loyal
C030665,97,1,549.0,4,1,1,New or promising
C031342,75,1,549.0,5,1,1,New or promising
C032204,68,1,549.0,5,1,1,New or promising
C033956,2,1,549.0,5,1,1,New or promising
C035623,6,1,549.0,5,1,1,New or promising
C035652,5,1,549.0,5,1,1,New or promising
C008523,596,1,551.0,1,1,1,Lost
C000268,764,1,552.0,1,1,1,Lost
C002456,808,1,552.0,1,1,1,Lost
C003312,757,1,552.0,1,1,1,Lost
C003526,764,1,552.0,1,1,1,Lost
C005136,685,1,552.0,1,1,1,Lost
C005207,699,1,552.0,1,1,1,Lost
C006407,663,1,552.0,1,1,1,Lost
C006614,645,1,552.0,1,1,1,Lost
C006735,651,1,552.0,1,1,1,Lost
C007012,643,1,552.0,1,1,1,Lost
C008648,578,1,552.0,2,1,1,Lost
C009753,570,1,552.0,2,1,1,Lost
C011195,529,1,552.0,2,1,1,Lost
C011856,510,1,552.0,2,1,1,Lost
C012789,468,1,552.0,2,1,1,Lost
C012841,368,1,552.0,3,1,1,Needs attention
C013356,458,1,552.0,2,1,1,Lost
C015522,405,1,552.0,2,1,1,Lost
C015568,406,1,552.0,2,1,1,Lost
C016207,388,1,552.0,2,1,1,Lost
C016341,384,1,552.0,2,1,1,Lost
C016596,377,1,552.0,2,1,1,Lost
C017434,356,1,552.0,3,1,1,Needs attention
C018001,340,1,552.0,3,1,1,Needs attention
C020209,291,1,552.0,3,1,1,Needs attention
C020252,280,1,552.0,3,1,1,Needs attention
C020586,243,1,552.0,3,1,1,Needs attention
C020675,282,1,552.0,3,1,1,Needs attention
C022133,246,1,552.0,3,1,1,Needs attention
C022231,246,1,552.0,3,1,1,Needs attention
C022651,231,1,552.0,3,1,1,Needs attention
C022764,233,1,552.0,3,1,1,Needs attention
C023507,228,1,552.0,3,1,1,Needs attention
C024563,212,1,552.0,4,1,1,New or promising
C024864,202,1,552.0,4,1,1,New or promising
C026051,186,1,552.0,4,1,1,New or promising
C027282,161,1,552.0,4,1,1,New or promising
C027927,146,1,552.0,4,1,1,New or promising
C029130,121,1,552.0,4,1,1,New or promising
C029354,103,1,552.0,4,1,1,New or promising
C029514,116,1,552.0,4,1,1,New or promising
C030298,104,1,552.0,4,1,1,New or promising
C031394,82,1,552.0,5,1,1,New or promising
C032506,62,1,552.0,5,1,1,New or promising
C032532,60,1,552.0,5,1,1,New or promising
C034541,24,1,552.0,5,1,1,New or promising
C034542,23,1,552.0,5,1,1,New or promising
C034906,19,1,552.0,5,1,1,New or promising
C035524,7,1,552.0,5,1,1,New or promising
C035593,6,1,552.0,5,1,1,New or promising
C008558,590,1,556.0,1,1,1,Lost
C023235,230,1,570.0,3,1,1,Needs attention
C022920,232,1,579.0,3,1,1,Needs attention
C013659,458,1,584.0,2,1,1,Lost
C022912,232,1,584.0,3,1,1,Needs attention
C025129,200,1,584.0,4,1,1,New or promising
C029225,120,1,584.0,4,1,1,New or promising
C009946,565,1,590.0,2,1,1,Lost
C000347,898,1,594.0,1,1,1,Lost
C000674,884,1,594.0,1,1,1,Lost
C005291,700,1,594.0,1,1,1,Lost
C006593,658,1,594.0,1,1,1,Lost
C006920,645,1,594.0,1,1,1,Lost
C012894,466,1,594.0,2,1,1,Lost
C013716,457,1,594.0,2,1,1,Lost
C017891,345,1,594.0,3,1,1,Needs attention
C021801,196,1,594.0,4,1,1,New or promising
C025457,197,1,594.0,4,1,1,New or promising
C025927,188,1,594.0,4,1,1,New or promising
C027059,165,1,594.0,4,1,1,New or promising
C027195,163,1,594.0,4,1,1,New or promising
C027617,152,1,594.0,4,1,1,New or promising
C032756,58,1,594.0,5,1,1,New or promising
C034335,3,1,594.0,5,1,1,New or promising
C034369,26,1,594.0,5,1,1,New or promising
C034635,23,1,594.0,5,1,1,New or promising
C008684,596,1,596.0,1,1,1,Lost
C004955,713,1,598.0,1,1,1,Lost
C033396,46,1,598.0,5,1,1,New or promising
C033535,18,2,598.0,5,3,1,Loyal
C001618,826,1,599.0,1,1,1,Lost
C003496,766,1,599.0,1,1,1,Lost
C004224,735,1,599.0,1,1,1,Lost
C004565,727,1,599.0,1,1,1,Lost
C004590,720,1,599.0,1,1,1,Lost
